42554E4445534C4947410042534A44C0657803	Bundesliga Stars 2001 (Germany)
425552414920434F4C4F52415A594AC0FA4A78	Burai Senshi Color (Japan)
42555247455220504F434B4554000080DA982F	Burger Burger Pocket - Hamburger Simulation (Japan) (SGB Enhanced) (GB Compatible)
42555247455220504152414145594AC0129CCF	Burger Paradise International (Japan)
425553542041204D4F56454141344580BF939B	Bust-A-Move 4 (USA, Europe) (GB Compatible)
425553542041204D4F564542414E45C06357BD	Bust-A-Move Millennium (USA, Europe)
42555A5A204C494748540042555A45C0566F1F	Buzz Lightyear of Star Command (USA, Europe)
434145534152532032000041493245C014250E	Caesars Palace II (USA, Europe)
202D205452554D502020424F59202D805273BB	Caise Gedou 24 in 1 Diannao Huamian Xuan Game (Taiwan) (Unl)
5142494C4C494F4E0000000000000080E45C0E	Caise Gedou 29 in 1 Diannao Huamian Xuan Game (Taiwan) (Unl)
43414E4E4F4E20464F444442434650C051B8ED	Cannon Fodder (Europe) (En,Fr,De,Es,It) (Beta)
43414E4E4F4E20464F444442434650C051D1BC	Cannon Fodder (Europe) (En,Fr,De,Es,It)
43414E4E4F4E20464F444442434645C05CD1BC	Cannon Fodder (USA) (En,Fr,De,Es,It)
3230303140434F50595249474854008059D388	Capcom vs SNK - Millennium Fight 2001 (Taiwan) (En) (Unl)
42555A5A204C494748540042555A44C0576910	Captain Buzz Lightyear - Star Command (Germany)
484F594C452031342043415244530080F5F7FE	Card Sharks (USA) (Proto)
43432D53414B555241000000000000801617B0	Cardcaptor Sakura - Itsumo Sakura-chan to Issho (Japan) (GB Compatible)
43432D53414B5552410000414D374A8006CCBA	Cardcaptor Sakura - Itsumo Sakura-chan to Issho (Japan) (Rev 1) (GB Compatible)
43432D53414B5552410000414D374A8005E458	Cardcaptor Sakura - Itsumo Sakura-chan to Issho (Japan) (Rev 2) (GB Compatible)
43432D53414B55524132004253374AC0807190	Cardcaptor Sakura - Tomoeda Shougakkou Daiundoukai (Japan) (Rev 1) (Proto)
43432D53414B55524132004253374AC08126C9	Cardcaptor Sakura - Tomoeda Shougakkou Daiundoukai (Japan)
4154484C455449534D450045524943C05907C3	Carl Lewis Athletics 2000 (Europe) (En,Fr,De,Es,It,Nl) (Beta)
4341524C204C455749530042434C50C085784A	Carl Lewis Athletics 2000 (Europe) (En,Fr,De,Es,It,Nl)
4341524D41474544444F4E414B5744C02C4301	Carmageddon - Carpocalypse Now (Germany)
4341524D41474544444F4E414B5750C020EB45	Carmageddon - Carpocalypse Now (USA, Europe) (En,Fr,Es,It)
4341524D41474544444F4E414B5745C0316DA7	Carmageddon - Carpocalypse Now (USA) (En,Es) (Beta)
544452323030300000000042544C50C08ACA93	Carmageddon TDR 2000 (Europe) (En,Fr,De,Es,It) (Proto)
4341524E4956414C45000042434145C0B0103B	Carnivale (USA) (Proto)
434152524552410000000042434550C04D641F	Carrera (Europe) (En,Fr,De) (Proto)
434153504552000000000041463958C093E6C9	Casper (Europe) (En,Es,It)
434153504552000000000041463950C09BE6C8	Casper (Europe) (En,Fr,De)
434153504552000000000041463945C0A55353	Casper (USA) (Rev 1) (Proto)
434153504552000000000041463945C0A647A4	Casper (USA)
4341545A4F4E453100000041523445805746B8	Caterpillar Construction Zone (USA, Europe) (GB Compatible)
434154574F4D414E00000041334350C0F7A156	Catwoman (Europe)
434154574F4D414E0000004133434AC0112CE1	Catwoman (Japan) (Proto)
434154574F4D414E00000041334345C0029FE8	Catwoman (USA)
4341545A00000000000000415A4350C0FB91E7	Catz (Europe)
4341545A20202020202020415A4345C0262C47	Catz (USA)
43454E544950454445000000000000801C1F56	Centipede (Europe) (En,Fr,De,Es,It,Nl) (GB Compatible)
43454E5449504544450000000000008008A5BF	Centipede (USA) (GB Compatible)
4D4F544F5820323030310042434D45C0D5D2C4	Championship Motocross 2001 featuring Ricky Carmichael (USA, Europe)
